Raw file	Experiment	Fraction	Enzyme	Enzyme mode	Enzyme first search	Enzyme mode first search	Use enzyme first search	Variable modifications	Multi modifications	Variable modifications first search	Use variable modifications first search	Requantify	Multiplicity	Max. missed cleavages	Labels0	LC-MS run type	Time-dependent recalibration	MS	MS/MS	MS3	MS/MS Submitted	MS/MS Submitted (SIL)	MS/MS Submitted (ISO)	MS/MS Submitted (PEAK)	MS/MS Identified	MS/MS Identified (SIL)	MS/MS Identified (ISO)	MS/MS Identified (PEAK)	MS/MS Identified [%]	MS/MS Identified (SIL) [%]	MS/MS Identified (ISO) [%]	MS/MS Identified (PEAK) [%]	Peptide Sequences Identified	Peaks	Peaks Sequenced	Peaks Sequenced [%]	Peaks Repeatedly Sequenced	Peaks Repeatedly Sequenced [%]	Isotope Patterns	Isotope Patterns Sequenced	Isotope Patterns Sequenced (z>1)	Isotope Patterns Sequenced [%]	Isotope Patterns Sequenced (z>1) [%]	Isotope Patterns Repeatedly Sequenced	Isotope Patterns Repeatedly Sequenced [%]	Recalibrated	Av. Absolute Mass Deviation [ppm]	Mass Standard Deviation [ppm]	Av. Absolute Mass Deviation [mDa]	Mass Standard Deviation [mDa]	Label free norm param
20160802_QEp2_SoDo_SA_LC12-13_AV8--frac8	AV8	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11099	76752	0	99152	54352	0	44800	10182	9424	0	758	10.27	17.34	NaN	1.69	4669	700455	56369	8.05	10617	18.83	81750	33692	33098	41.21	43.45	12793	37.97	+	0.65177	0.91872	0.44951	0.68578	
20160802_QEp2_SoDo_SA_LC12-13_AV4--frac2	AV4	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11387	75269	0	98757	51781	0	46976	8795	8216	0	579	8.91	15.87	NaN	1.23	3765	837705	54964	6.56	10361	18.85	87465	31491	30853	36	38.26	12066	38.32	+	0.64465	0.88143	0.44052	0.65037	
20160802_QEp2_SoDo_SA_LC12-13_AV4--frac3	AV4	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10621	78700	0	102915	54485	0	48430	9009	8665	0	344	8.75	15.9	NaN	0.71	3890	880177	57211	6.5	11104	19.41	92390	33004	32287	35.72	37.88	12720	38.54	+	0.66094	0.92568	0.44814	0.68089	
20160802_QEp2_SoDo_SA_LC12-13_AV4--frac4	AV4	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11565	76723	0	100500	52946	0	47554	9574	8855	0	719	9.53	16.72	NaN	1.51	4104	886744	56448	6.37	10451	18.51	94255	32470	31795	34.45	36.36	12352	38.04	+	0.65606	0.91074	0.44924	0.67421	
20160802_QEp2_SoDo_SA_LC12-13_AV4--frac5	AV4	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11907	74174	0	97206	51142	0	46064	9109	8401	0	708	9.37	16.43	NaN	1.54	3821	860023	54290	6.31	10329	19.03	90247	31102	30460	34.46	36.52	12025	38.66	+	0.64628	0.8921	0.43846	0.65502	
20160802_QEp2_SoDo_SA_LC12-13_AV4--frac6	AV4	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12280	74143	0	97490	50796	0	46694	9291	8599	0	692	9.53	16.93	NaN	1.48	3956	840759	54385	6.47	10038	18.46	88672	31360	30787	35.37	37.37	11734	37.42	+	0.62476	0.88275	0.41441	0.63745	
20160802_QEp2_SoDo_SA_LC12-13_AV4--frac7	AV4	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11728	76697	0	100137	53257	0	46880	10347	9571	0	776	10.33	17.97	NaN	1.66	4199	772062	56462	7.31	10396	18.41	84486	32963	32410	39.02	41.05	12373	37.54	+	0.64867	0.91424	0.42816	0.64917	
20160802_QEp2_SoDo_SA_LC12-13_AV4--frac8	AV4	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12029	74157	0	96909	51405	0	45504	9909	9198	0	711	10.23	17.89	NaN	1.56	3859	790466	54466	6.89	10073	18.49	84915	31598	31040	37.21	39.19	11901	37.66	+	0.61908	0.85863	0.41026	0.60967	
20160802_QEp2_SoDo_SA_LC12-13_AV3--frac1	AV3	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11465	75558	0	99439	51677	0	47762	9248	8712	0	536	9.3	16.86	NaN	1.12	3998	763424	54719	7.17	10423	19.05	81442	31214	30554	38.33	40.58	11884	38.07	+	0.63351	0.8892	0.42003	0.63254	
20160802_QEp2_SoDo_SA_LC12-13_AV3--frac2	AV3	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11168	76515	0	99641	53389	0	46252	10414	9638	0	776	10.45	18.05	NaN	1.68	4504	833223	56460	6.78	10264	18.18	91410	33435	32731	36.58	39.09	12100	36.19	+	0.6509	0.90741	0.44605	0.67567	
20160802_QEp2_SoDo_SA_LC12-13_AV3--frac3	AV3	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10342	78785	0	100983	56587	0	44396	9982	9422	0	560	9.88	16.65	NaN	1.26	4723	818076	58458	7.15	10877	18.61	93071	35363	34638	38	40.39	12940	36.59	+	0.66205	0.9245	0.44701	0.67486	
20160802_QEp2_SoDo_SA_LC12-13_AV3--frac4	AV3	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10494	78453	0	100944	55962	0	44982	9838	9233	0	605	9.75	16.5	NaN	1.34	4623	813011	58216	7.16	10808	18.57	92972	34935	34221	37.58	39.9	12883	36.88	+	0.64619	0.90385	0.44471	0.68188	
20160802_QEp2_SoDo_SA_LC12-13_AV3--frac5	AV3	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11243	77012	0	98683	55341	0	43342	10700	10058	0	642	10.84	18.17	NaN	1.48	5000	808950	57839	7.15	10273	17.76	92831	35135	34441	37.85	40.24	12530	35.66	+	0.65893	0.92192	0.45557	0.69476	
20160802_QEp2_SoDo_SA_LC12-13_AV3--frac6	AV3	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11951	76264	0	98657	53871	0	44786	10830	10111	0	719	10.98	18.77	NaN	1.61	4974	821944	57226	6.96	9854	17.22	93459	34715	34101	37.14	39.37	12070	34.77	+	0.62894	0.88619	0.42298	0.64635	
20160802_QEp2_SoDo_SA_LC12-13_AV3--frac7	AV3	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10948	79697	0	101982	57412	0	44570	12239	11366	0	873	12	19.8	NaN	1.96	5411	748594	60052	8.02	10592	17.64	89087	36811	36198	41.32	43.62	13052	35.46	+	0.65024	0.90436	0.43673	0.65388	
20160802_QEp2_SoDo_SA_LC12-13_AV3--frac8	AV3	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11767	74521	0	96934	52108	0	44826	11306	10425	0	881	11.66	20.01	NaN	1.97	4598	771657	54315	7.04	10272	18.91	85365	32142	31578	37.65	39.89	11655	36.26	+	0.62857	0.88703	0.42606	0.65588	
20160802_QEp2_SoDo_SA_LC12-13_AV4--frac1	AV4	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11670	75122	0	98956	51288	0	47668	8535	7952	0	583	8.63	15.5	NaN	1.22	3819	771388	55165	7.15	10073	18.26	82979	31304	30771	37.73	40.01	11985	38.29	+	0.64695	0.90132	0.43869	0.65758	
20160802_QEp2_SoDo_SA_LC12-13_PA4--frac7	PA4	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9847	76739	0	92535	60927	0	31608	7666	7594	0	72	8.28	12.46	NaN	0.23	4860	693274	60051	8.66	10129	16.87	94058	41856	40842	44.5	49.18	13349	31.89	+	0.69714	0.94993	0.48055	0.69753	
20160802_QEp2_SoDo_SA_LC12-13_PA4--frac8	PA4	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10299	78976	0	97621	60331	0	37290	16504	15560	0	944	16.91	25.79	NaN	2.53	8565	661224	60862	9.2	10478	17.22	90893	40638	39483	44.71	49.16	13360	32.88	+	0.68023	0.95379	0.49007	0.74346	
20160802_QEp2_SoDo_SA_LC12-13_PA4--frac1	PA4	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10452	78760	0	97252	60268	0	36984	17031	15988	0	1043	17.51	26.53	NaN	2.82	9003	635013	60784	9.57	10276	16.91	88915	40723	39712	45.8	50.07	13336	32.75	+	0.65116	0.92146	0.47312	0.72251	
20160802_QEp2_SoDo_SA_LC12-13_PA4-frac2	PA4	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10693	80719	0	97910	63528	0	34382	20840	19593	0	1247	21.28	30.84	NaN	3.63	11048	655074	63402	9.68	10043	15.84	94905	44028	43020	46.39	50.33	13443	30.53	+	0.66089	0.93927	0.47231	0.71871	
20160802_QEp2_SoDo_SA_LC12-13_PA4-frac2misslabeled	PA4-frac2test	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9944	79656	0	95861	63451	0	32410	17548	16746	0	802	18.31	26.39	NaN	2.47	9780	676932	62828	9.28	10180	16.2	96029	43989	42915	45.81	50.08	13711	31.17	+	0.66082	0.93024	0.47629	0.71794	
20160802_QEp2_SoDo_SA_LC12-13_PA4-frac3	PA4	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10523	80788	0	97687	63889	0	33798	21183	20021	0	1162	21.68	31.34	NaN	3.44	11236	677491	64148	9.47	9855	15.36	99373	44928	43898	45.21	49.03	13115	29.19	+	0.68776	0.97651	0.49773	0.75726	
20160802_QEp2_SoDo_SA_LC12-13_PA4-frac3injmore	PA4-frac3test	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9488	80700	0	95378	66022	0	29356	18642	17938	0	704	19.55	27.17	NaN	2.4	10449	658530	64736	9.83	10147	15.67	98806	46155	44986	46.71	51.55	14085	30.52	+	0.67839	0.95393	0.505	0.76379	
20160802_QEp2_SoDo_SA_LC12-13_PA4-frac3misslabeled	PA4-frac3test	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		13090	62124	0	80657	43423	0	37234	731	726	0	5	0.91	1.67	NaN	0.01	469	807211	45379	5.62	8668	19.1	63788	27104	26431	42.49	47.55	10511	38.78	+	0.53898	0.71959	0.37433	0.54172	
20160802_QEp2_SoDo_SA_LC12-13_PA4-frac4	PA4	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11049	77833	0	94946	60720	0	34226	18886	17829	0	1057	19.89	29.36	NaN	3.09	9697	652377	60670	9.3	9847	16.23	93038	41839	40864	44.97	48.86	12657	30.25	+	0.67339	0.94934	0.49195	0.74993	
20160802_QEp2_SoDo_SA_LC12-13_PA4-frac5	PA4	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11143	77633	0	94670	60596	0	34074	18869	17946	0	923	19.93	29.62	NaN	2.71	9688	625346	60423	9.66	9851	16.3	87839	41198	40346	46.9	50.86	13011	31.58	+	0.66916	0.94321	0.49033	0.74548	
20160802_QEp2_SoDo_SA_LC12-13_PA4-frac6	PA4	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11415	76985	0	95791	58179	0	37612	18082	16844	0	1238	18.88	28.95	NaN	3.29	9282	620457	59081	9.52	9896	16.75	85085	39086	38230	45.94	49.8	12431	31.8	+	0.67656	0.9506	0.49321	0.75215	
20160802_QEp2_SoDo_SA_LC12-13_PA8--frac4	PA8	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9491	81677	0	98316	65038	0	33278	14809	14154	0	655	15.06	21.76	NaN	1.97	8063	668902	63599	9.51	10851	17.06	96787	44034	42713	45.5	50.2	14440	32.79	+	0.68138	0.96435	0.49168	0.74873	
20160802_QEp2_SoDo_SA_LC12-13_PA8--frac5	PA8	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9905	78893	0	94326	63460	0	30866	13374	12909	0	465	14.18	20.34	NaN	1.51	7573	644829	62186	9.64	10239	16.47	92527	43135	41902	46.62	51.48	14141	32.78	+	0.67719	0.94804	0.49446	0.74423	
20160802_QEp2_SoDo_SA_LC12-13_PA8--frac6	PA8	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10181	78302	0	95449	61153	0	34296	13872	13263	0	609	14.53	21.69	NaN	1.78	7807	618741	60995	9.86	10096	16.55	87291	41146	40111	47.14	51.63	13479	32.76	+	0.67166	0.94082	0.48292	0.73101	
20160802_QEp2_SoDo_SA_LC12-13_PA8--frac7	PA8	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10120	77957	0	94115	61799	0	32316	13472	13082	0	390	14.31	21.17	NaN	1.21	7786	636948	61103	9.59	10278	16.82	90970	42130	40899	46.31	51.31	13655	32.41	+	0.69013	0.96883	0.49945	0.755	
20160802_QEp2_SoDo_SA_LC12-13_PA8--frac8	PA8	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9332	80706	0	95991	65421	0	30570	12979	12537	0	442	13.52	19.16	NaN	1.45	7661	660366	64231	9.73	10357	16.12	97109	45130	43887	46.47	51.4	14253	31.58	+	0.66267	0.9247	0.47972	0.7232	
20160721_QEp2_SoDo_SA_LC12-13_RA3--frac7	RA3	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		13270	69528	0	85369	53687	0	31682	21985	20531	0	1454	25.75	38.24	NaN	4.59	10477	838532	54203	6.46	8603	15.87	99746	37788	36684	37.88	42.91	10601	28.05	+	0.67683	0.96168	0.48316	0.7303	
20160802_QEp2_SoDo_SA_LC12-13_VCavaInf8-frac1_161014045453	VcavaInf8	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12402	67070	0	91549	42581	0	48968	4821	4584	0	237	5.27	10.77	NaN	0.48	1630	839789	44096	5.25	10550	23.93	62079	22680	22074	36.53	40.23	10467	46.15	+	0.62135	0.841	0.44605	0.63985	
20160802_QEp2_SoDo_SA_LC12-13_PA8_161014024743	PA8	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9194	87568	0	105722	69414	0	36308	23127	21594	0	1533	21.88	31.11	NaN	4.22	11822	710305	67054	9.44	12194	18.19	101590	46088	45130	45.37	48.55	15267	33.13	+	0.70021	0.98391	0.4896	0.7308	
20170227_QEp2_SoDo_SA_LC12_EC	ECp0	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8620	89034	0	97441	80605	0	16836	28116	27355	0	761	28.85	33.94	NaN	4.52	21104	954450	78881	8.26	7623	9.66	181956	66473	64776	36.53	42.59	11577	17.42	+	0.71696	1.0176	0.48989	0.72557	
20170227_QEp2_SoDo_SA_LC12_ECfrac1	ECp0	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8966	87562	0	98832	76268	0	22564	20711	20175	0	536	20.96	26.45	NaN	2.38	14301	880414	75206	8.54	8269	11	156743	60422	58604	38.55	45.82	12280	20.32	+	0.66179	0.93842	0.45475	0.67616	
20170227_QEp2_SoDo_SA_LC12_ECfrac2	ECp0	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9043	87053	0	97589	76499	0	21090	21467	20927	0	540	22	27.36	NaN	2.56	14793	883691	75270	8.52	8062	10.71	160246	60870	59126	37.99	45.69	12165	19.99	+	0.66329	0.94069	0.46095	0.68437	
20170227_QEp2_SoDo_SA_LC12_ECfrac3	ECp0	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9537	85714	0	95879	75543	0	20336	22501	21945	0	556	23.47	29.05	NaN	2.73	15591	858970	73994	8.61	8068	10.9	156950	60010	58540	38.24	46.02	12157	20.26	+	0.67281	0.95137	0.48022	0.7144	
20170227_QEp2_SoDo_SA_LC12_ECfrac4	ECp0	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9372	86332	0	97342	75304	0	22038	21553	20976	0	577	22.14	27.86	NaN	2.62	15169	880047	74960	8.52	7796	10.4	158536	60342	58720	38.06	45.29	11829	19.6	+	0.67962	0.96329	0.47921	0.71569	
20170227_QEp2_SoDo_SA_LC12_ECfrac5	ECp0	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9347	84488	0	94478	74486	0	19992	19880	19366	0	514	21.04	26	NaN	2.57	14095	857083	73791	8.61	7448	10.09	154449	60218	58579	38.99	46.57	11421	18.97	+	0.6542	0.93352	0.45709	0.68345	
20170227_QEp2_SoDo_SA_LC12_ECfrac6	ECp0	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9742	82115	0	92964	71258	0	21706	17740	17323	0	417	19.08	24.31	NaN	1.92	12258	825772	70728	8.57	7625	10.78	150831	56748	54820	37.62	47.5	11404	20.1	+	0.64189	0.91611	0.45747	0.68747	
20170227_QEp2_SoDo_SA_LC12_ECfrac7	ECp0	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9304	84658	0	95024	74286	0	20738	20371	19929	0	442	21.44	26.83	NaN	2.13	14228	830389	73873	8.9	7300	9.88	151221	60110	58630	39.75	45.69	11097	18.46	+	0.6654	0.95508	0.45435	0.68268	
20170227_QEp2_SoDo_SA_LC12_ECfrac8	ECp0	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9799	89691	0	103106	76276	0	26830	29405	28090	0	1315	28.52	36.83	NaN	4.9	17444	823373	73842	8.97	10367	14.04	134671	56498	55429	41.95	46.27	14349	25.4	+	0.69126	0.98462	0.48756	0.73448	
A17match																																	18275																		
A17T1match																																	48509																		
AFcells																																	97275																		
Ao1match																																	12810																		
Ao2match																																	12608																		
Ao3																																	37999																		
Ao4																																	35042																		
Ao4frac1match																																	8353																		
Ao8																																	51135																		
AV3																																	25052																		
AV4																																	21031																		
AV8																																	22781																		
Avbismatch																																	17515																		
Avmatch																																	21702																		
CD31																																	21956																		
CP3																																	44073																		
CP4																																	44423																		
CP8																																	38278																		
EC-4000cells																																	22094																		
ECp0																																	75412																		
KFcells																																	91261																		
LA1match																																	16264																		
LA2match																																	17553																		
LA3																																	57737																		
LA4																																	57001																		
LA8																																	55513																		
LH3																																	43299																		
LH4																																	36311																		
LH8																																	38226																		
LV1match																																	15123																		
LV2match																																	15804																		
LV3																																	45607																		
LV4																																	42569																		
LV8																																	43639																		
MK1match																																	7598																		
MK2match																																	7599																		
MV3																																	23318																		
MV3frac3bis																																	4560																		
MV3frac4bis																																	4326																		
MV3frac5bis																																	4009																		
MV3frac6bis																																	4538																		
MV3frac7bis																																	3903																		
MV3frac8bis																																	3935																		
MV4																																	22569																		
MV8																																	21373																		
PA3																																	47423																		
PA4																																	49507																		
PA4-frac2test																																	9780																		
PA4-frac3test																																	10494																		
PA8																																	40129																		
Pulabis2match																																	13185																		
Pularmatch																																	13348																		
PulArmatch																																	11303																		
Pulkbismatch																																	8364																		
Pulklmatch																																	10071																		
PV3																																	31976																		
PV4																																	33044																		
PV8																																	31320																		
PV8match																																	374																		
PVe3																																	46168																		
PVe4																																	33375																		
PVe8																																	29319																		
Ra1Bisfirstexpmatch																																	15352																		
RA1match																																	21517																		
Ra2Firstexpmatch																																	18232																		
RA2match																																	17386																		
RA3																																	53126																		
RA3match																																	975																		
RA3match1																																	17864																		
RA3match2																																	17455																		
RA4																																	59795																		
RA4test																																	20598																		
RA8																																	61887																		
Ra-8Fraction1match																																	10008																		
Ra-8Fraction2match																																	9461																		
Ra-8Fraction3match																																	10948																		
Ra-8Fraction4match																																	10026																		
Ra-8Fraction5match																																	10896																		
Ra-8Fraction6match																																	9128																		
Ra-8Fraction7match																																	8655																		
Ra-8Fraction8match																																	8727																		
RA8test																																	27487																		
Raa2578-8Fraction1match																																	11403																		
Raa2578-8Fraction2match																																	11281																		
Raa2578-8Fraction3match																																	10882																		
Raa2578-8Fraction4match																																	11672																		
Raa2578-8Fraction5match																																	12229																		
Raa2578-8Fraction6match																																	11953																		
Raa2578-8Fraction7match																																	11713																		
Raa2578-8Fraction8match																																	12315																		
Rasinglematch																																	19524																		
Ra-Test100Min250-1match																																	15113																		
Ra-Test100Min250-2match																																	15327																		
Ra-Test100Min450-2match																																	14194																		
Ra-Test100Min450-74Max-1match																																	13305																		
Ra-Test100Min450-74Max-2match																																	13598																		
Ra-Test100Min450-74Maxaddgradient-1match																																	15068																		
Ra-Test100Min450-74Maxaddgradient-2match																																	12113																		
Raurea2match																																	18019																		
Raurea3match																																	18518																		
Raureamatch																																	2172																		
RAureamatch																																	11126																		
RV1match																																	19171																		
RV2match																																	16443																		
RV3																																	53698																		
RV3test																																	17925																		
RV4																																	53191																		
RV8																																	41137																		
RVmatch																																	48257																		
Sabismatch																																	12649																		
Samatch																																	16581																		
SepA3																																	34803																		
SepA4																																	36729																		
SepA8																																	43159																		
SepV3																																	39889																		
SepV4																																	32703																		
SepV8																																	32805																		
Smooth																																	69522																		
SV1match																																	15790																		
SV2match																																	15956																		
Trimatch																																	7449																		
Trimatch1																																	6353																		
TV3																																	29267																		
