Gene names	Protein IDs	Majority protein IDs	Protein names	RA3	RA4	RA8	LA3	LA4	LA8	SepA3	SepA4	SepA8	RV3	RV4	RV8	LV3	LV4	LV8	SepV3	SepV4	SepV8
ERCC4	Q92889;Q92889-2;I3NI48	Q92889	DNA repair endonuclease XPF	24.5189335602606	NA	26.8805197697656	24.6634034837408	31.436238613098	24.4526193062251	24.5982683610735	24.9610214551111	NA	22.5872180662027	25.0502189979448	NA	NA	25.3444178252343	NA	NA	NA	26.0689081411402
UFD1L	Q92890;Q92890-1;Q92890-3;C9JNP9;C9IZG3	Q92890;Q92890-1;Q92890-3;C9JNP9	Ubiquitin fusion degradation protein 1 homolog	28.1206518273191	28.3756723875525	28.2027981325398	28.181487904251	28.69252132487	28.0798926118043	27.5700044833146	27.7687549544832	27.7302671659681	28.3053037712248	28.3572460611864	27.9127933310354	28.2170170276711	28.0171206965335	27.243634673568	28.1697344320793	27.8737898141601	27.8229877561703
GLG1	Q92896;Q92896-2;Q92896-3;H3BM42;H3BQU9;H3BRD8;H3BQT1	Q92896;Q92896-2;Q92896-3;H3BM42	Golgi apparatus protein 1	28.5191585887334	29.0424955163176	28.7989399845394	29.1083650474718	28.696241153916	28.1870220930928	27.9043186543127	27.7605935688804	27.280916152846	28.3946024246417	27.9522707731152	27.6865896481778	27.4560711067733	27.2850683045698	27.597757059197	27.3837686187304	26.6590806561795	27.7617351422974
UPF1	Q92900;Q92900-2	Q92900;Q92900-2	Regulator of nonsense transcripts 1	28.8332198934823	29.010306478506	28.7975492264741	28.529434903276	28.6651262830616	28.526714137315	28.5758575027029	28.3040854257204	28.7415938686569	28.67815006911	28.7876516701422	28.1853215257412	28.4704946689161	28.3505596046224	28.4548168619294	28.0452586515798	27.8810451397108	28.1799231332196
RPL3L	Q92901;H3BQN3	Q92901	60S ribosomal protein L3-like	29.1372885215991	28.1539770920779	28.3205760218431	28.9719678926474	29.0778062845558	29.9068433569337	27.8888447687895	28.8656427118628	30.1484356573032	30.3989703345292	29.9603034628091	29.5994606945544	29.7282247214393	29.5389728655379	30.3771007883525	29.6154755182507	29.4119346829603	29.200087177541
COPS5	Q92905;E5RHH5;E5RHF2;E5RFS1;E5RG35;E5RK55	Q92905	COP9 signalosome complex subunit 5	29.0564136325776	28.3740559687904	28.7464714205395	29.0017163543893	28.8720583627382	28.9243653190488	29.7088074434533	29.2269931440245	29.7379893015737	29.0816966319392	29.9508812949756	28.6329443482982	28.9910482342198	29.8549851989536	28.7898915421381	29.5390653382832	29.2496594068926	28.9278160675667
GATA6	Q92908;Q92908-2;E9PKS4	Q92908;Q92908-2	Transcription factor GATA-6	NA	21.8492676425092	NA	23.3937517982465	22.9129828689241	NA	NA	21.8721488017981	22.9055838530806	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPKOW	Q92917	Q92917	G patch domain and KOW motifs-containing protein	24.6361639169566	27.5093750167943	25.9378890369678	26.2500481114515	22.217562541698	28.1217883329843	25.2244607246621	22.1142290890666	26.2501927189758	25.5284142856936	24.815824578939	24.896152032101	24.6889652462435	23.8175333260781	NA	25.9263292978737	NA	21.6301871232069
SMARCC1	Q92922;F8WE13	Q92922	SWI/SNF complex subunit SMARCC1	21.7928490626975	22.9936557335233	24.1094066524098	24.4389826683396	22.4258817665009	20.9216521054967	NA	NA	22.4021054344168	22.2723871681022	21.4060305717678	21.6140519763299	22.6472423348724	NA	NA	22.519845458552	24.5173123182902	24.1496522400966
RAB8B	Q92930;H0YNE9;H0YMN7	Q92930;H0YNE9;H0YMN7	Ras-related protein Rab-8B	25.9185255318486	25.8875090206137	26.6289532000882	26.1624056203544	26.1096656909178	26.4614519688319	26.316136492498	26.6895252106871	26.0355277304707	24.9107250653726	25.0932950477185	24.7962994916389	25.388933030721	25.3087270315837	25.1905773543181	25.9723733487641	25.3701941074126	25.5949131886903
BAD	Q92934;F5H3B1;F5H1R6;F5GYS3;A8MXU7	Q92934	Bcl2-associated agonist of cell death	24.3319698735902	23.8479496678801	23.8930066873867	23.6804591119701	23.2014844229392	23.1733172471302	NA	22.5413944354738	23.526714137315	21.0190993005085	23.4871393472203	23.9922212735464	25.3483069948255	23.7007055523673	NA	23.8612648989079	23.7815678287903	23.655673089191
KHSRP	Q92945;A0A087WTP3;M0R0I5;M0QYH3;M0QXW7;M0R3J3;M0R0C6;M0R251;M0QYG1;M0R263	Q92945;A0A087WTP3;M0R0I5	Far upstream element-binding protein 2	28.1343780614492	29.3826766278302	28.9618770561094	28.8880899326573	28.8562920149318	28.3751752207998	28.112671120078	28.3542641137804	28.3363695332753	28.8111211881438	28.762083776301	28.042547699959	28.6807675993851	28.557094781204	28.4075451306522	28.0566203520279	28.0823820761588	27.8843098165107
GCDH	Q92947;Q92947-2;K7EKT3;K7ESA6;K7ES74;K7EKH1;K7EQ99;K7ERX1;K7ER63	Q92947;Q92947-2	Glutaryl-CoA dehydrogenase, mitochondrial	30.2166239448043	29.3968084432566	29.8037509256253	29.8334159558872	29.9663675319014	30.2714185722088	29.6129651241438	28.9967961920998	29.5607065826845	30.2401351359424	30.6227013869905	29.7698270510375	30.5808247468415	30.339685977316	30.2501113790269	30.4787523107101	29.2628438364708	29.9856301636667
PRG4	Q92954;Q92954-5;Q92954-3;Q92954-6;Q92954-2;Q92954-4;J3KP74;E9PLR3	Q92954;Q92954-5;Q92954-3;Q92954-6;Q92954-2;Q92954-4	Proteoglycan 4;Proteoglycan 4 C-terminal part	25.5337997583541	27.1299644969179	28.0985852137157	26.5517004005828	27.0817220245704	27.2101109517688	22.8123324465671	22.0843360885859	22.9873368834326	24.4345992149653	23.9423484080774	26.0372047467775	21.2265862344755	24.6881115489422	23.132245543692	23.0075974159301	25.0100503181643	24.1025351411075
RIT1	Q92963;Q92963-3;Q92963-2;V9GYC3;V9GY29	Q92963;Q92963-3;Q92963-2;V9GYC3	GTP-binding protein Rit1	NA	22.1592480428643	21.7030738852737	NA	NA	NA	NA	NA	NA	NA	22.5424811936538	NA	NA	NA	NA	25.5750207479232	NA	NA
TNPO1	Q92973;Q92973-2;Q92973-3;E7EW37;S4R398;K7ENW1;K7ELC3	Q92973;Q92973-2;Q92973-3	Transportin-1	29.6608834087079	29.6574971386057	29.9869865900932	29.8961837974713	29.8922221742367	29.8032120349361	29.2058535297316	28.8625719531616	29.4448026831302	29.1098848410256	29.0410336074945	29.334814985164	29.0280729036551	29.4062479616604	29.6262572720333	29.566978349785	29.5267887472517	29.3804075902664
NINJ1	Q92982	Q92982	Ninjurin-1	22.3375064866505	NA	23.6488885581397	23.4218819696263	22.2206652717442	NA	NA	21.6721076179375	NA	22.6647927360918	21.3341270422862	22.5870119947141	NA	21.3698081839417	NA	NA	NA	NA
GLMN	Q92990;Q92990-2;M0QXG8;M0QX84	Q92990;Q92990-2	Glomulin	22.6728198094948	NA	NA	21.9525151828377	NA	22.510000137293	NA	NA	22.3632450107168	21.084011617667	22.3013142122329	22.4056411348432	NA	NA	NA	21.4910114353023	21.853956734328	NA
KAT5	Q92993-3;Q92993;Q92993-4;Q92993-2;E9PJI1;H0YEG3;E9PRL6;E9PMG8;E9PRM3	Q92993-3;Q92993;Q92993-4;Q92993-2;E9PJI1	Histone acetyltransferase KAT5;Histone acetyltransferase	NA	NA	NA	NA	NA	NA	NA	23.8918949264474	NA	NA	NA	23.589437192715	NA	NA	NA	25.7710243345488	24.8892510554893	25.985765863713
USP13	Q92995;Q92995-2;H7C5J3;H7C502	Q92995;Q92995-2;H7C5J3	Ubiquitin carboxyl-terminal hydrolase 13	23.1452891146912	24.4504813277408	24.6712006835448	24.1003710380265	24.4432896020318	24.849716243201	22.4657298019405	22.7824879787304	25.3895239493735	25.0821282458996	25.5855457479605	26.0343316659498	24.780516940041	24.5108090698971	25.8270650882508	23.8205552905107	23.3754403977219	23.2522409732211
DVL3	Q92997;Q92997-2;F8WCF1;C9K0P9	Q92997;Q92997-2	Segment polarity protein dishevelled homolog DVL-3	23.9745630329426	23.1104106655025	24.5534446182716	23.7831677125593	24.357229278735	23.5017886019506	23.1912628794	24.5890942518535	24.4642595583978	24.5662199161114	23.3825818122681	26.1813741599309	NA	24.7201498843343	23.6862423230554	24.8293414350738	NA	NA
USP9X	Q93008;Q93008-1	Q93008;Q93008-1	Probable ubiquitin carboxyl-terminal hydrolase FAF-X	29.4316535573179	29.7473841285211	29.4141950435623	29.0838027008963	29.5680300618596	29.2481895187971	28.7013733611422	29.000937774519	29.2991580497372	29.3890315339727	29.5287458793442	28.8449965707627	29.1064443307175	29.1073426464632	28.6578548590448	29.2066454770438	28.6809687512978	28.4125606730221
USP7	Q93009;Q93009-3;F5H2X1;H3BRA2;H3BQD1;H3BUV0;H3BTM1;H3BMF6	Q93009;Q93009-3	Ubiquitin carboxyl-terminal hydrolase 7	29.0685853063108	28.9679345283936	29.1262761841676	28.8446973371439	28.7723150270354	28.7685656782438	27.5724641986527	27.5901371106203	28.3710254882002	28.2122929498009	28.0768384259747	28.1058950844981	28.4312948910904	28.6565257357808	27.6938509365405	28.4163914635863	28.3271883856893	27.8997745480011
NAT6	Q93015-2;Q93015;C9JL88	Q93015-2;Q93015	N-acetyltransferase 6	NA	NA	21.850984932369	NA	22.3913673726958	NA	NA	NA	NA	22.9031948890625	22.6742862480249	22.0977698219869	NA	NA	NA	NA	NA	NA
CUL5	Q93034;H0YCA0;E9PP19	Q93034	Cullin-5	29.2814689900631	29.0162441061647	29.0323622953374	29.2165776927191	29.103345843572	29.2067153338808	28.1947908138459	28.5542427371591	28.7431359304414	29.0365865738751	29.1072678081781	28.4878446941142	28.7554134438859	28.9481540297586	29.161877274987	28.792996717657	28.4346787439222	28.764205456891
ATP6V0A1	Q93050-3;Q93050;Q93050-1;B7Z641;B7Z2A9;F5H1T6;K7EPG4;K7EM24;K7EN36;K7ELZ6;K7EQW2;K7ERA0;K7ERA6;K7ENA1	Q93050-3;Q93050;Q93050-1;B7Z641;B7Z2A9	V-type proton ATPase 116 kDa subunit a isoform 1;V-type proton ATPase subunit a	27.8696778955434	28.5367517396128	28.5841267669854	28.1875885037165	28.4676991988842	28.3249161207014	28.28652314545	27.7432964671281	27.140144353542	27.6590806561795	27.6573097258281	27.0997893829788	27.0205157739429	27.475528366696	27.6053369725052	26.7493197196632	26.0583969176396	26.6044181709784
LPP	Q93052;A0A087WZF1;C9JUT4;C9J4E3;C9J5C8;C9J2R5;C9JIY7;C9JT42;C9J3U9;C9J1K7;C9JE51	Q93052;A0A087WZF1;C9JUT4	Lipoma-preferred partner	30.7931207857706	30.6450410075536	31.1618892849853	31.2900549441559	30.9519235290187	31.0877148648693	30.6686468696379	30.7981520529165	30.8951871867681	29.9048354303175	30.508714117906	30.5801059152168	30.3721263302984	30.1667451329267	30.4284223467122	30.2685213694847	30.0996138375483	29.9225234297212
RBPMS	Q93062-3;E5RFP4	Q93062-3	RNA-binding protein with multiple splicing	27.2004146321974	27.1299644969179	27.3144087137994	27.0655840993826	27.6116819081467	27.1318296491374	25.8859277554406	26.0756353388962	26.4286060415136	26.5133867787814	26.7836922880676	26.9502695003886	27.342062321235	26.6025788106026	24.8876252217366	25.7242938026299	26.9319066613558	25.7386400770196
EXT2	Q93063;Q93063-3;Q93063-2;E9PNL9;E9PJA5	Q93063;Q93063-3;Q93063-2	Exostosin-2	NA	23.8912460033659	23.1387117742659	22.7293908899788	23.8383629820572	23.2039202850648	NA	24.8304540845024	NA	22.6252896844063	NA	24.0942620015354	NA	22.1177838558981	25.2932316699152	25.2683875118718	NA	NA
ART4	Q93070;Q3KZ30	Q93070	Ecto-ADP-ribosyltransferase 4	25.4858197294523	25.9220469894891	26.0952886803445	22.8828019875555	23.4328803185678	25.5557279662147	27.2235220033005	NA	23.1241572908908	22.3220436625998	24.0707105884699	NA	23.941453158256	22.7954475668044	20.607926256057	NA	NA	NA
SECISBP2L	Q93073;Q93073-2;J3KPI1;H0YNT4	Q93073;Q93073-2;J3KPI1	Selenocysteine insertion sequence-binding protein 2-like	22.0439350923967	21.9521952199141	21.4603399013716	NA	NA	20.6942150363623	NA	17.9686555445935	NA	NA	22.7926505111991	21.0998254925328	22.3706597396773	NA	NA	NA	NA	NA
MED12;TNRC11	Q93074;Q93074-3;Q93074-2;Q7Z3Z5;H7C191	Q93074;Q93074-3;Q93074-2;Q7Z3Z5	Mediator of RNA polymerase II transcription subunit 12	23.7864618801451	20.9559591757358	23.1002747802813	23.4531218998693	22.7562142412848	23.3161710269749	NA	22.982749227156	22.709293362198	21.4270590798391	NA	22.7492941420047	20.6532474545336	NA	NA	NA	NA	NA
ATP2A3	Q93084;Q93084-2;Q93084-4;Q93084-3;Q93084-7;Q93084-6;Q93084-5	Q93084;Q93084-2;Q93084-4;Q93084-3;Q93084-7;Q93084-6;Q93084-5	Sarcoplasmic/endoplasmic reticulum calcium ATPase 3	24.4536871085115	24.5355212454301	24.2161567305871	25.6255293778029	25.1592326418786	25.5307970845768	21.9723207554837	24.1194946368138	22.4296151469846	25.4379356622272	26.5606337064165	23.9545577171693	24.9424379025125	23.5358771588501	24.9623460413167	NA	24.8788139176595	23.5394314721554
BHMT	Q93088;E5RJH0	Q93088;E5RJH0	Betaine--homocysteine S-methyltransferase 1	29.468262611244	27.3914099862999	27.3928842972456	28.5838757917922	24.7071986016205	25.6951926016461	28.0989867151559	25.7802415807298	26.72806249875	29.8787379252707	23.7171191210634	25.6265044635593	26.9043760830109	24.3544743119364	24.9295834985939	20.2994987107561	23.3670638212586	25.0277460715163
WNT2B	Q93097-2;Q93097;Q5TEH8;F5GYM2;D6RF94;D6RF47	Q93097-2;Q93097;Q5TEH8	Protein Wnt-2b;Protein Wnt	22.1375865733451	24.7950115036722	25.6400593243991	23.7551141447545	23.2765390568774	23.7410859125324	NA	NA	24.2785963510665	25.1060548867846	NA	NA	NA	NA	NA	NA	NA	NA
HGD	Q93099;C9JTX9;H7C576;H7C4R8;H7C5G7	Q93099	Homogentisate 1,2-dioxygenase	26.9584792605487	23.7005997325088	23.7634458105158	25.1237627346075	20.3926779843894	20.0553671777868	19.7430231587912	20.3205846290127	22.5426228843867	25.819629877141	NA	19.1165216471081	22.8402662105384	NA	21.5394314721554	NA	21.6359979214007	18.8348845507891
PHKB	Q93100-4;Q93100-3;Q93100;Q93100-2;I3L213;H3BQ89;H3BV13;I3L3F2;I3L0Z1;I3NHZ9;I3L1N3	Q93100-4;Q93100-3;Q93100;Q93100-2	Phosphorylase b kinase regulatory subunit beta	29.3221244857069	29.4638660452842	29.6338798021825	29.1266454400519	29.6247244356247	29.3024085189017	28.3664052638409	29.619556546419	29.342189514979	29.9549071004444	30.1417528452318	28.9197703836487	29.3528339535551	29.5057647095324	29.4753930738708	29.6619877569905	28.7592288379533	28.9661474663035
HLA-C	Q95604	Q95604	HLA class I histocompatibility antigen, Cw-17 alpha chain	28.0447377102002	26.530633393076	27.0248540732021	27.8924393331203	28.1964333599769	27.4081122755384	26.718164931215	27.5553037710551	27.419890760465	27.3760037368973	26.8795853061003	26.4355055852904	26.7270238413683	25.8522906121416	28.033334187488	27.0009914831742	27.8569746524655	27.6583316816978
SCAMP4	Q969E2;Q969E2-2;K7EJJ4;C9JWM2;Q969E2-3	Q969E2;Q969E2-2;K7EJJ4;C9JWM2;Q969E2-3	Secretory carrier-associated membrane protein 4	24.4380943483673	23.1445113731113	23.4723398154134	NA	22.8581563356106	22.9926016307964	NA	NA	NA	NA	NA	NA	NA	23.4926502640559	23.6668741094792	22.9747905694214	NA	NA
TCEAL3	Q969E4	Q969E4	Transcription elongation factor A protein-like 3	26.0584794953791	26.1209780466367	26.0875403729926	25.1799136445828	26.1098250761158	26.0747987041011	25.2230984584477	26.6785530753161	26.1175540131733	24.930892147475	24.1747044613361	21.8644612434257	23.6216503753077	24.1639990904503	24.923566511229	24.7823179952207	24.3178966976681	24.3142358220692
TSR2	Q969E8	Q969E8	Pre-rRNA-processing protein TSR2 homolog	23.3701275762478	23.481360936758	22.8866023304984	22.9436723591237	22.5903284576289	23.0913107639834	NA	NA	NA	21.9077488776482	22.5475733134039	NA	NA	NA	NA	NA	NA	NA
PRKCDBP	Q969G5;E9PIE3	Q969G5;E9PIE3	Protein kinase C delta-binding protein	28.6787545362108	28.1319767953501	29.1334719305489	29.1479021700396	28.9155027254106	29.4791957630459	29.1301854961161	29.6311063211709	29.2279341992826	28.4482535186338	28.7623372753973	28.6460201715619	28.5276464843087	28.4048278463367	28.6826439274468	28.4311753158635	27.1353570226328	28.7036851612171
RFK	Q969G6;H7C4G0	Q969G6	Riboflavin kinase	23.9972270402562	NA	23.6514091243884	22.7180394740176	24.4168665786863	24.5070019263982	NA	24.5149673032243	22.8227933097732	23.1248514479766	NA	23.4871393472203	NA	NA	21.9650444320016	22.1912026265166	24.0357374641476	23.9713211186992
MYDGF	Q969H8;M0QYN0;M0QXF7	Q969H8;M0QYN0;M0QXF7	Myeloid-derived growth factor	26.587492782408	25.7703438952761	26.1858602556464	26.6892585880582	25.9445394251578	26.1790024447582	25.6274788907219	25.393064387525	26.2273834121643	25.660495836956	25.4840993459029	24.7992673903217	25.5275793754509	25.1137841267223	25.7324425910744	24.2438707002674	24.7965470498599	26.0737369079464
GLYATL1	Q969I3;Q969I3-2;E9PR27;E9PP99;E9PJV1	Q969I3;Q969I3-2	Glycine N-acyltransferase-like protein 1	NA	17.1317966863283	NA	NA	NA	NA	20.2279966085585	NA	NA	NA	NA	NA	NA	NA	21.3022908444723	18.5410587925215	NA	23.9190713525402
LSM10	Q969L4	Q969L4	U7 snRNA-associated Sm-like protein LSm10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.618853261242	NA	NA	NA	NA	NA	NA	NA
TOMM40L	Q969M1;Q969M1-2	Q969M1;Q969M1-2	Mitochondrial import receptor subunit TOM40B	25.3294057503027	26.0002393799893	25.5761459263426	26.3044858527464	26.3301241643142	27.3263742115895	26.7614181291689	25.1373520459869	26.0286525849753	26.2208866401881	25.0139305388816	25.8734730258462	26.3290635226132	25.6578003549915	25.4844067077518	26.6169481212833	26.2693866823376	27.1697822105576
YIPF5	Q969M3;Q969M3-3;E5RGR9;E5RHH4;Q969M3-2	Q969M3;Q969M3-3	Protein YIPF5	24.3934245006564	25.7832426635966	24.9761375502113	26.0627258718005	26.0631786305115	24.6690930995319	25.2581778203294	24.3114667328489	NA	25.4536557138399	25.5905226346169	25.3360970760538	24.5726521220362	24.4243190634067	23.774949490034	23.8842748769544	24.6745448766351	25.1157298245883
UBE2F;UBE2F-SCLY	Q969M7;C9J9P8;Q969M7-6;Q969M7-2;Q969M7-7;C9JSK8;C9IZ93;Q969M7-3;F8WD80;H3BSR4;C9JF62;C9JFD2;Q969M7-4;F8WDQ9;H3BUI7;F8WB39;Q969M7-5;F2Z363;F8WFB7;G5E9R6;F8WCT3	Q969M7;C9J9P8;Q969M7-6;Q969M7-2;Q969M7-7;C9JSK8;C9IZ93;Q969M7-3;F8WD80;H3BSR4;C9JF62;C9JFD2;Q969M7-4	NEDD8-conjugating enzyme UBE2F	24.8983681539514	25.2033303769114	25.4292767282456	25.6095841180611	24.1623864111853	24.6375464710067	NA	24.7582695801866	24.9560212341897	24.0975608790039	25.2738388437287	24.5902941883885	23.8313242554478	24.5230086341165	23.8056769683884	24.1880509074894	NA	NA
PIGT	Q969N2;Q969N2-5;Q969N2-4;Q969N2-2;Q969N2-6;F6W983;Q969N2-3;B7Z7C5;H7C2Y2	Q969N2;Q969N2-5;Q969N2-4;Q969N2-2;Q969N2-6	GPI transamidase component PIG-T	25.317689726139	26.029684894791	25.828155276913	26.279924938282	25.5164408987874	25.6643261833338	26.5837682176282	23.7191055126071	26.4269919220396	25.4923140890478	25.4858504319506	25.6720644435112	26.3481381183266	24.7877575201432	23.9278669185137	25.2888742391256	25.2161197170526	22.9418471366214
IGSF8	Q969P0;Q969P0-3;C9J8Z4;Q969P0-2	Q969P0;Q969P0-3;C9J8Z4	Immunoglobulin superfamily member 8	25.7785381918774	26.1080708697233	26.2339607403177	25.1026152307648	26.5954824114402	26.3398898173805	24.8465157198038	26.6697959696914	29.1104574625602	27.1587512782089	26.2634170738046	27.0932547439082	23.0846118315017	24.8916168522956	26.2231905439937	24.2451772263547	NA	24.8309859179993
RPL36AL	Q969Q0	Q969Q0	60S ribosomal protein L36a-like	27.9663125186489	27.6464322524104	27.7033881372225	28.1871637165978	27.3542220704739	28.1215907441268	26.6297870475486	27.0452065659058	26.3124884531925	27.8597612095988	27.2033117049939	27.3946024246417	26.4023657077425	26.9362946629132	27.4782315622422	27.2389970945164	26.0534542995476	26.2782950344607
TRIM63	Q969Q1;Q969Q1-2;REV__Q86UU0-3;REV__Q86UU0-4;REV__A0A087WZX0;REV__Q86UU0-2;REV__Q86UU0	Q969Q1;Q969Q1-2	E3 ubiquitin-protein ligase TRIM63	26.9770552256836	25.8546464216469	25.6797614189136	27.637339172344	28.1355038095323	25.4423722896825	26.859465023053	25.8110537981097	25.5938025579351	27.7362804245921	27.7804418472591	25.9262614239098	27.4622480074229	27.5489258309155	27.179401165498	27.3494210842101	26.8894831679572	25.9873498957881
RAB24	Q969Q5;F8W8H5	Q969Q5;F8W8H5	Ras-related protein Rab-24	26.1743234914005	25.7475537965252	26.4795118806145	26.8043973288591	26.5233975611868	26.8673818755287	24.5921207461521	26.6159665529617	24.6595979024234	24.8388919085367	24.2225826707415	24.8653300296574	25.8300913583146	26.476208504087	26.4238223586271	25.4998743466056	25.7440667946577	25.4746932141561
OSBP2	Q969R2;Q969R2-2;A0A0A0MSB4;Q6ZN50;Q969R2-6;Q969R2-3;H7C1R2;H7C368;H7C428;Q969R2-4;Q969R2-5;C9JS84;H7C313;C9J7J0	Q969R2;Q969R2-2;A0A0A0MSB4;Q6ZN50;Q969R2-6;Q969R2-3;H7C1R2;H7C368;H7C428;Q969R2-4	Oxysterol-binding protein 2;Oxysterol-binding protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.725620466693	NA
ITFG2	Q969R8;H0YG72;H0YFM4;Q969R8-2	Q969R8	Integrin-alpha FG-GAP repeat-containing protein 2	21.7525439859293	21.9993793531138	23.1515269669091	NA	21.8325995575238	21.6435039263031	NA	NA	NA	NA	23.2885574611166	NA	NA	NA	NA	NA	24.2684232084496	NA
ZNF622	Q969S3	Q969S3	Zinc finger protein 622	NA	22.3065523776214	23.4430366086	21.5203731363397	23.697209392305	22.3515118980805	21.3781424218711	22.2364592177778	21.7949916794887	24.188352805485	22.8716601285295	23.4699825714116	23.7551141447545	23.0290276727497	23.5708007325735	23.4168665786863	22.5788830788713	22.1380555137168
GFM2	Q969S9-3;Q969S9;Q969S9-2;Q969S9-4;Q969S9-5;D6RAL1;D6RF75	Q969S9-3;Q969S9;Q969S9-2;Q969S9-4;Q969S9-5	Ribosome-releasing factor 2, mitochondrial	26.9033420165175	26.9958263130442	27.6189792479719	26.4497889499238	27.5998153655105	27.05920184905	26.3272826288055	27.0434345331917	27.3470568403739	27.3619374840703	28.3633168736015	26.596478011153	27.6581273484291	27.7000175845047	27.5821895409773	27.7202542799377	26.6819070895689	26.520298193868
NT5C3B	Q969T7;Q969T7-2;C9J758;E5RH64;U3KQB1;E5RJR6	Q969T7;Q969T7-2;C9J758	7-methylguanosine phosphate-specific 5-nucleotidase	22.7366133306946	23.2386181551478	22.3262198952332	23.229537628123	22.2100589149406	22.3440249436491	23.1214247485709	24.5288017584103	NA	23.2458155420689	24.6945019992015	NA	23.0622853246836	24.2744788247811	23.8265802953967	22.4296917590749	NA	NA
